<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.03	09:50:00	3536.840	3537.060	3534.566	3535.531	699	0	160
2025.09.03	09:55:00	3535.502	3536.524	3533.870	3534.332	634	0	160
2025.09.03	10:00:00	3534.375	3535.046	3532.975	3534.607	619	0	160
2025.09.03	10:05:00	3534.614	3535.980	3534.331	3534.669	588	0	160
2025.09.03	10:10:00	3534.650	3534.693	3533.010	3533.493	694	0	160
2025.09.03	10:15:00	3533.492	3535.549	3532.292	3535.506	680	0	160
2025.09.03	10:20:00	3535.553	3536.096	3534.546	3535.139	536	0	160
2025.09.03	10:25:00	3535.173	3537.067	3534.967	3536.788	439	0	160
2025.09.03	10:30:00	3536.824	3538.867	3536.632	3537.953	735	0	160
2025.09.03	10:35:00	3537.911	3538.711	3536.564	3536.895	516	0	160
2025.09.03	10:40:00	3536.925	3537.279	3535.144	3535.144	504	0	160
2025.09.03	10:45:00	3535.045	3539.045	3534.946	3538.911	517	0	160
2025.09.03	10:50:00	3538.935	3540.620	3538.677	3540.419	520	0	160
2025.09.03	10:55:00	3540.383	3541.724	3539.482	3540.068	645	0	160
2025.09.03	11:00:00	3540.060	3543.084	3539.902	3542.891	908	0	160
2025.09.03	11:05:00	3542.928	3543.710	3541.932	3542.661	678	0	160
2025.09.03	11:10:00	3542.699	3547.880	3542.264	3546.218	1029	0	160
2025.09.03	11:15:00	3546.181	3547.137	3545.491	3546.042	709	0	160
2025.09.03	11:20:00	3545.986	3546.657	3544.837	3545.778	715	0	160
2025.09.03	11:25:00	3545.781	3546.571	3544.717	3545.921	727	0	160
2025.09.03	11:30:00	3545.889	3549.594	3545.587	3548.733	924	0	160
2025.09.03	11:35:00	3548.820	3548.820	3546.226	3548.089	857	0	160
2025.09.03	11:40:00	3548.062	3549.435	3546.573	3548.745	744	0	160
2025.09.03	11:45:00	3548.802	3549.281	3545.941	3547.402	933	0	160
2025.09.03	11:50:00	3547.400	3547.771	3545.885	3546.310	718	0	160
2025.09.03	11:55:00	3546.301	3547.817	3544.803	3547.551	727	0	160
2025.09.03	12:00:00	3547.535	3549.413	3546.787	3548.942	1066	0	160
2025.09.03	12:05:00	3548.988	3549.115	3545.446	3547.508	985	0	160
2025.09.03	12:10:00	3547.481	3548.224	3544.286	3545.819	1340	0	160
2025.09.03	12:15:00	3545.856	3546.149	3541.619	3541.730	1024	0	160
2025.09.03	12:20:00	3541.771	3546.649	3541.357	3545.081	1821	0	160
2025.09.03	12:25:00	3545.107	3548.090	3543.887	3547.195	1275	0	160
2025.09.03	12:30:00	3547.238	3548.735	3544.266	3548.348	1515	0	160
2025.09.03	12:35:00	3548.402	3548.521	3545.268	3547.093	1317	0	160
2025.09.03	12:40:00	3547.144	3548.547	3544.511	3545.536	1365	0	160
2025.09.03	12:45:00	3545.582	3547.807	3545.048	3546.873	1215	0	160
2025.09.03	12:50:00	3546.832	3548.706	3545.960	3548.666	904	0	160
2025.09.03	12:55:00	3548.682	3551.496	3548.641	3550.514	1006	0	160
2025.09.03	13:00:00	3550.471	3555.061	3549.373	3552.273	2278	0	160
2025.09.03	13:05:00	3552.248	3556.280	3552.023	3555.661	1442	0	160
2025.09.03	13:10:00	3555.626	3557.402	3553.984	3556.988	1624	0	160
2025.09.03	13:15:00	3556.964	3557.626	3553.590	3557.391	1445	0	160
2025.09.03	13:20:00	3557.386	3557.802	3554.759	3556.338	1310	0	160
2025.09.03	13:25:00	3556.377	3561.276	3555.128	3560.313	1264	0	160
2025.09.03	13:30:00	3560.362	3561.449	3553.878	3557.244	2242	0	160
2025.09.03	13:35:00	3557.290	3557.888	3550.251	3553.496	2458	0	160
2025.09.03	13:40:00	3553.527	3554.492	3549.369	3551.725	2589	0	160
2025.09.03	13:45:00	3551.631	3554.581	3549.881	3552.796	2643	0	160
2025.09.03	13:50:00	3552.831	3555.038	3550.994	3553.532	1634	0	160
2025.09.03	13:55:00	3553.559	3555.596	3553.113	3553.762	1439	0	160
2025.09.03	14:00:00	3553.630	3558.601	3553.630	3555.459	1746	0	160
2025.09.03	14:05:00	3555.484	3557.474	3551.474	3554.589	2411	0	160
2025.09.03	14:10:00	3554.616	3556.154	3552.854	3553.513	1657	0	160
2025.09.03	14:15:00	3553.556	3560.753	3553.556	3558.832	1781	0	160
2025.09.03	14:20:00	3558.796	3565.292	3558.499	3564.693	1692	0	160
2025.09.03	14:25:00	3564.669	3565.572	3562.091	3563.058	2051	0	160
2025.09.03	14:30:00	3563.039	3564.791	3558.863	3561.318	2046	0	160
2025.09.03	14:35:00	3561.342	3564.163	3560.485	3561.058	1617	0	160
2025.09.03	14:40:00	3561.036	3562.464	3560.046	3561.904	1676	0	160
2025.09.03	14:45:00	3561.874	3564.355	3561.044	3561.199	1288	0	160
2025.09.03	14:50:00	3561.146	3562.692	3554.470	3554.954	1769	0	160
2025.09.03	14:55:00	3554.978	3559.121	3554.427	3558.409	1360	0	160
2025.09.03	15:00:00	3558.442	3560.011	3557.392	3559.265	1450	0	160
2025.09.03	15:05:00	3559.311	3561.723	3559.038	3561.355	967	0	160
2025.09.03	15:10:00	3561.381	3563.815	3561.373	3563.404	1022	0	160
2025.09.03	15:15:00	3563.352	3564.747	3562.097	3563.448	940	0	160
2025.09.03	15:20:00	3563.412	3564.698	3562.275	3564.118	795	0	160
2025.09.03	15:25:00	3564.085	3565.065	3563.478	3564.478	837	0	160
2025.09.03	15:30:00	3564.554	3567.404	3564.253	3565.968	1035	0	160
2025.09.03	15:35:00	3565.883	3566.473	3562.678	3562.918	871	0	160
2025.09.03	15:40:00	3562.959	3564.434	3561.111	3564.030	802	0	160
2025.09.03	15:45:00	3563.993	3564.542	3561.650	3563.167	857	0	160
2025.09.03	15:50:00	3563.208	3564.986	3563.195	3564.229	780	0	160
2025.09.03	15:55:00	3564.269	3565.582	3563.454	3563.953	615	0	160
2025.09.03	16:00:00	3563.950	3564.242	3562.225	3563.449	1029	0	160
2025.09.03	16:05:00	3563.484	3565.278	3562.960	3564.155	850	0	160
2025.09.03	16:10:00	3564.257	3565.877	3564.197	3565.353	661	0	160
2025.09.03	16:15:00	3565.347	3565.519	3564.125	3565.033	594	0	160
2025.09.03	16:20:00	3564.979	3566.369	3564.831	3566.113	621	0	160
2025.09.03	16:25:00	3566.118	3568.048	3566.118	3567.766	611	0	160
2025.09.03	16:30:00	3567.751	3568.748	3567.086	3567.290	586	0	160
2025.09.03	16:35:00	3567.247	3568.150	3566.777	3567.520	618	0	160
2025.09.03	16:40:00	3567.452	3569.319	3567.376	3568.924	556	0	160
2025.09.03	16:45:00	3568.932	3569.728	3568.629	3569.464	467	0	160
2025.09.03	16:50:00	3569.415	3569.847	3568.600	3569.633	467	0	160
2025.09.03	16:55:00	3569.588	3572.552	3569.423	3572.414	645	0	160
2025.09.03	17:00:00	3572.442	3573.094	3571.137	3571.972	616	0	160
2025.09.03	17:05:00	3571.976	3572.123	3570.247	3570.737	528	0	160
2025.09.03	17:10:00	3570.705	3573.005	3570.318	3572.260	531	0	160
2025.09.03	17:15:00	3572.232	3572.667	3571.395	3571.917	629	0	160
2025.09.03	17:20:00	3571.987	3572.254	3570.778	3571.089	676	0	160
2025.09.03	17:25:00	3571.194	3572.696	3570.722	3571.776	709	0	160
2025.09.03	17:30:00	3571.733	3574.136	3571.632	3573.610	695	0	160
2025.09.03	17:35:00	3573.570	3574.409	3572.758	3573.574	544	0	160
2025.09.03	17:40:00	3573.580	3574.429	3573.239	3574.241	439	0	160
2025.09.03	17:45:00	3574.239	3575.485	3574.139	3575.125	485	0	160
2025.09.03	17:50:00	3575.110	3575.998	3574.421	3575.445	535	0	160
2025.09.03	17:55:00	3575.447	3575.497	3573.494	3574.309	470	0	160
2025.09.03	18:00:00	3574.348	3575.437	3574.234	3575.228	488	0	160
2025.09.03	18:05:00	3575.228	3577.396	3575.228	3577.254	541	0	160
2025.09.03	18:10:00	3577.319	3578.404	3576.383	3578.124	607	0	160
2025.09.03	18:15:00	3578.085	3578.427	3576.883	3577.242	613	0	160
2025.09.03	18:20:00	3577.205	3577.896	3576.399	3576.770	521	0	160
2025.09.03	18:25:00	3576.767	3577.385	3574.633	3574.633	526	0	160
2025.09.03	18:30:00	3574.598	3574.731	3568.248	3570.345	1388	0	160
2025.09.03	18:35:00	3570.434	3571.205	3565.393	3567.618	2291	0	160
2025.09.03	18:40:00	3567.587	3570.420	3566.454	3569.462	1431	0	160
2025.09.03	18:45:00	3569.416	3570.687	3568.568	3570.454	873	0	160
2025.09.03	18:50:00	3570.349	3571.013	3568.147	3570.826	946	0	160
2025.09.03	18:55:00	3570.767	3572.060	3569.759	3570.298	800	0	160
2025.09.03	19:00:00	3570.387	3570.763	3567.806	3569.653	852	0	160
2025.09.03	19:05:00	3569.723	3571.376	3569.227	3571.267	644	0	160
2025.09.03	19:10:00	3571.256	3571.633	3569.178	3569.433	630	0	160
2025.09.03	19:15:00	3569.480	3570.006	3565.312	3565.312	935	0	160
2025.09.03	19:20:00	3565.358	3566.516	3561.867	3562.355	1230	0	160
2025.09.03	19:25:00	3562.398	3564.623	3561.725	3563.895	1011	0	160
2025.09.03	19:30:00	3563.943	3565.181	3561.649	3563.736	1329	0	160
2025.09.03	19:35:00	3563.842	3564.437	3562.751	3563.132	861	0	160
2025.09.03	19:40:00	3563.225	3565.796	3563.036	3563.535	876	0	160
2025.09.03	19:45:00	3563.574	3563.709	3561.162	3562.806	845	0	160
2025.09.03	19:50:00	3562.749	3564.570	3562.710	3563.679	898	0	160
2025.09.03	19:55:00	3563.713	3564.519	3562.637	3563.559	969	0	160
2025.09.03	20:00:00	3563.527	3564.352	3561.772	3562.507	872	0	160
2025.09.03	20:05:00	3562.469	3564.422	3562.379	3563.526	561	0	160
2025.09.03	20:10:00	3563.483	3564.485	3563.037	3563.942	416	0	160
2025.09.03	20:15:00	3563.881	3565.586	3563.752	3565.388	407	0	160
2025.09.03	20:20:00	3565.394	3565.715	3564.534	3565.357	338	0	160
2025.09.03	20:25:00	3565.364	3566.064	3564.360	3564.441	434	0	160
2025.09.03	20:30:00	3564.413	3564.476	3562.411	3563.839	448	0	160
2025.09.03	20:35:00	3563.829	3563.858	3560.868	3561.591	528	0	160
2025.09.03	20:40:00	3561.558	3562.855	3561.203	3562.326	436	0	160
2025.09.03	20:45:00	3562.279	3562.416	3560.394	3560.692	383	0	160
2025.09.03	20:50:00	3560.689	3561.182	3559.615	3560.641	437	0	160
2025.09.03	20:55:00	3560.586	3560.586	3558.825	3559.616	280	0	160
2025.09.03	22:00:00	3560.678	3561.299	3560.225	3560.427	294	0	160
2025.09.03	22:05:00	3560.460	3561.067	3559.808	3560.337	831	0	160
2025.09.03	22:10:00	3560.305	3561.623	3560.093	3560.110	777	0	160
2025.09.03	22:15:00	3560.107	3560.987	3560.015	3560.318	359	0	160
2025.09.03	22:20:00	3560.324	3561.877	3560.116	3561.708	476	0	160
2025.09.03	22:25:00	3561.664	3563.508	3561.656	3563.482	478	0	160
2025.09.03	22:30:00	3563.511	3564.225	3562.123	3562.231	931	0	160
2025.09.03	22:35:00	3562.291	3563.142	3561.575	3562.929	812	0	160
2025.09.03	22:40:00	3562.884	3563.021	3562.007	3562.378	384	0	160
2025.09.03	22:45:00	3562.402	3563.120	3562.165	3562.253	372	0	160
2025.09.03	22:50:00	3562.227	3563.764	3561.874	3562.991	1259	0	160
2025.09.03	22:55:00	3562.965	3563.875	3561.145	3561.783	1072	0	160
2025.09.03	23:00:00	3561.803	3561.826	3559.486	3559.746	787	0	160
2025.09.03	23:05:00	3559.725	3560.261	3558.004	3558.670	815	0	160
2025.09.03	23:10:00	3558.704	3558.816	3554.385	3555.020	943	0	160
2025.09.03	23:15:00	3555.098	3560.151	3554.952	3559.174	911	0	160
2025.09.03	23:20:00	3559.150	3561.320	3557.673	3559.170	869	0	160
2025.09.03	23:25:00	3559.138	3559.897	3556.214	3557.955	759	0	160
2025.09.03	23:30:00	3557.986	3558.072	3554.971	3557.002	726	0	160
2025.09.03	23:35:00	3556.923	3558.474	3556.793	3557.654	447	0	160
2025.09.03	23:40:00	3557.682	3559.018	3557.641	3558.335	351	0	160
2025.09.03	23:45:00	3558.284	3558.648	3556.488	3557.779	515	0	160
2025.09.03	23:50:00	3557.783	3558.863	3557.440	3558.668	371	0	160
2025.09.03	23:55:00	3558.703	3560.644	3558.499	3560.292	449	0	160
2025.09.04	00:00:00	3560.341	3561.021	3556.970	3559.000	871	0	160
2025.09.04	00:05:00	3558.934	3558.936	3552.033	3554.933	1527	0	160
2025.09.04	00:10:00	3554.827	3558.581	3554.637	3556.692	806	0	160
2025.09.04	00:15:00	3556.761	3557.440	3555.945	3556.946	650	0	160
2025.09.04	00:20:00	3556.955	3558.633	3556.588	3558.120	617	0	160
2025.09.04	00:25:00	3558.113	3561.033	3557.992	3559.949	905	0	160
2025.09.04	00:30:00	3560.018	3560.428	3558.008	3558.518	756	0	160
2025.09.04	00:35:00	3558.491	3559.506	3556.868	3557.534	659	0	160
2025.09.04	00:40:00	3557.535	3559.626	3557.426	3557.810	591	0	160
2025.09.04	00:45:00	3557.867	3559.002	3557.436	3558.797	564	0	160
2025.09.04	00:50:00	3558.765	3561.422	3558.637	3560.246	707	0	160
2025.09.04	00:55:00	3560.203	3562.601	3559.943	3561.485	748	0	160
2025.09.04	01:00:00	3561.568	3563.473	3558.784	3559.674	1753	0	160
2025.09.04	01:05:00	3559.726	3560.683	3556.861	3559.873	1110	0	160
2025.09.04	01:10:00	3559.884	3562.356	3558.853	3561.171	1062	0	160
2025.09.04	01:15:00	3561.214	3561.214	3555.667	3556.056	1174	0	160
2025.09.04	01:20:00	3556.095	3556.825	3552.159	3553.877	1194	0	160
2025.09.04	01:25:00	3553.815	3554.737	3551.785	3552.227	1083	0	160
2025.09.04	01:30:00	3552.279	3553.202	3548.489	3549.683	1718	0	160
2025.09.04	01:35:00	3549.659	3549.844	3543.727	3544.055	2015	0	160
2025.09.04	01:40:00	3544.083	3548.005	3543.590	3547.895	1420	0	160
2025.09.04	01:45:00	3547.809	3548.588	3545.329	3547.298	1008	0	160
2025.09.04	01:50:00	3547.261	3547.761	3546.308	3547.431	889	0	160
2025.09.04	01:55:00	3547.397	3548.202	3544.380	3546.202	1081	0	160
2025.09.04	02:00:00	3546.229	3550.531	3545.812	3546.169	1141	0	160
2025.09.04	02:05:00	3546.162	3546.828	3542.337	3543.239	1219	0	160
2025.09.04	02:10:00	3543.209	3544.825	3540.860	3542.529	1308	0	160
2025.09.04	02:15:00	3542.498	3543.445	3540.587	3541.862	1107	0	160
2025.09.04	02:20:00	3541.830	3546.006	3541.639	3545.067	1074	0	160
2025.09.04	02:25:00	3545.030	3546.862	3544.329	3545.227	642	0	160
2025.09.04	02:30:00	3545.184	3545.756	3543.220	3545.391	908	0	160
2025.09.04	02:35:00	3545.345	3546.326	3539.362	3540.615	1630	0	160
2025.09.04	02:40:00	3540.586	3541.980	3537.464	3537.737	1926	0	160
2025.09.04	02:45:00	3537.709	3538.254	3530.025	3530.856	2746	0	160
2025.09.04	02:50:00	3530.898	3532.428	3526.345	3528.059	1932	0	160
2025.09.04	02:55:00	3528.098	3531.802	3526.497	3530.883	1394	0	160
2025.09.04	03:00:00	3530.827	3531.778	3526.717	3528.693	1465	0	160
2025.09.04	03:05:00	3528.737	3531.102	3527.256	3527.636	1306	0	160
2025.09.04	03:10:00	3527.593	3528.120	3511.172	3515.165	3304	0	160
2025.09.04	03:15:00	3515.210	3524.156	3514.662	3522.724	2520	0	160
2025.09.04	03:20:00	3522.697	3529.907	3522.560	3529.169	1280	0	160
2025.09.04	03:25:00	3529.128	3530.576	3528.058	3529.807	871	0	160
2025.09.04	03:30:00	3529.822	3531.445	3526.049	3529.885	1320	0	160
2025.09.04	03:35:00	3529.881	3530.769	3526.043	3529.761	909	0	160
2025.09.04	03:40:00	3529.751	3530.825	3529.073	3529.832	663	0	160
2025.09.04	03:45:00	3529.785	3530.239	3527.662	3528.546	627	0	160
2025.09.04	03:50:00	3528.643	3529.357	3526.250	3528.115	1095	0	160
2025.09.04	03:55:00	3528.150	3529.591	3527.853	3529.147	588	0	160
2025.09.04	04:00:00	3529.182	3532.188	3528.897	3532.188	590	0	160
2025.09.04	04:05:00	3532.142	3534.449	3530.934	3533.797	742	0	160
2025.09.04	04:10:00	3533.838	3534.050	3531.100	3531.191	628	0	160
2025.09.04	04:15:00	3531.101	3532.204	3530.287	3530.615	579	0	160
2025.09.04	04:20:00	3530.591	3531.000	3528.676	3529.718	522	0	160
2025.09.04	04:25:00	3529.676	3531.276	3529.676	3530.874	422	0	160
2025.09.04	04:30:00	3530.874	3531.462	3530.310	3530.791	390	0	160
2025.09.04	04:35:00	3530.792	3531.251	3529.934	3530.975	343	0	160
2025.09.04	04:40:00	3530.938	3531.415	3530.023	3530.260	340	0	160
2025.09.04	04:45:00	3530.258	3531.390	3529.975	3530.806	346	0	160
2025.09.04	04:50:00	3530.800	3532.321	3530.637	3531.908	366	0	160
2025.09.04	04:55:00	3531.891	3533.195	3531.433	3533.077	478	0	160
2025.09.04	05:00:00	3533.055	3533.315	3529.480	3529.617	679	0	160
2025.09.04	05:05:00	3529.662	3532.215	3529.586	3531.288	531	0	160
2025.09.04	05:10:00	3531.329	3532.157	3530.894	3531.462	434	0	160
2025.09.04	05:15:00	3531.423	3531.856	3529.507	3529.809	534	0	160
2025.09.04	05:20:00	3529.829	3530.469	3528.672	3530.031	533	0	160
2025.09.04	05:25:00	3529.999	3531.270	3529.116	3531.270	534	0	160
2025.09.04	05:30:00	3531.305	3532.526	3529.516	3531.375	978	0	160
2025.09.04	05:35:00	3531.436	3532.462	3530.058	3531.472	670	0	160
2025.09.04	05:40:00	3531.500	3533.686	3531.158	3531.839	915	0	160
2025.09.04	05:45:00	3531.866	3534.142	3529.596	3529.753	839	0	160
2025.09.04	05:50:00	3529.709	3529.751	3525.390	3529.102	1081	0	160
2025.09.04	05:55:00	3529.104	3529.580	3525.781	3527.297	877	0	160
2025.09.04	06:00:00	3527.343	3527.837	3524.440	3527.259	1496	0	160
2025.09.04	06:05:00	3527.244	3530.149	3527.012	3529.326	1003	0	160
2025.09.04	06:10:00	3529.325	3532.695	3528.537	3531.949	776	0	160
2025.09.04	06:15:00	3531.951	3532.896	3531.015	3531.604	732	0	160
2025.09.04	06:20:00	3531.639	3534.679	3531.295	3534.466	697	0	160
2025.09.04	06:25:00	3534.383	3539.094	3533.802	3537.662	870	0	160
2025.09.04	06:30:00	3537.689	3541.655	3536.647	3540.054	1389	0	160
2025.09.04	06:35:00	3540.091	3540.478	3535.134	3537.256	1063	0	160
2025.09.04	06:40:00	3537.290	3539.898	3536.928	3538.966	1017	0	160
2025.09.04	06:45:00	3538.911	3539.625	3537.434	3538.260	895	0	160
2025.09.04	06:50:00	3538.271	3539.372	3536.511	3537.711	1001	0	160
2025.09.04	06:55:00	3537.765	3537.799	3535.221	3536.065	762	0	160
2025.09.04	07:00:00	3536.108	3536.974	3532.614	3535.118	1747	0	160
2025.09.04	07:05:00	3535.105	3540.044	3535.105	3536.588	1111	0	160
2025.09.04	07:10:00	3536.572	3539.607	3535.962	3537.232	1012	0	160
2025.09.04	07:15:00	3537.183	3538.922	3536.426	3536.809	783	0	160
2025.09.04	07:20:00	3536.802	3537.403	3535.617	3536.609	787	0	160
2025.09.04	07:25:00	3536.525	3538.018	3535.232	3537.567	670	0	160
2025.09.04	07:30:00	3537.596	3539.178	3536.783	3539.178	509	0	160
2025.09.04	07:35:00	3539.202	3540.526	3538.219	3539.681	809	0	160
2025.09.04	07:40:00	3539.642	3539.692	3538.127	3539.597	587	0	160
2025.09.04	07:45:00	3539.605	3540.093	3538.498	3539.322	508	0	160
2025.09.04	07:50:00	3539.216	3540.787	3539.184	3539.838	605	0	160
2025.09.04	07:55:00	3539.868	3541.248	3539.856	3541.137	487	0	160
2025.09.04	08:00:00	3541.099	3545.256	3541.099	3543.234	960	0	160
2025.09.04	08:05:00	3543.324	3545.155	3542.839	3544.686	717	0	160
2025.09.04	08:10:00	3544.738	3545.550	3543.687	3544.201	627	0	160
2025.09.04	08:15:00	3544.159	3544.552	3542.147	3543.768	688	0	160
2025.09.04	08:20:00	3543.736	3543.985	3539.793	3540.031	788	0	160
2025.09.04	08:25:00	3540.074	3543.449	3540.074	3543.303	708	0	160
2025.09.04	08:30:00	3543.330	3545.122	3540.939	3541.317	726	0	160
2025.09.04	08:35:00	3541.292	3543.889	3540.814	3541.458	760	0	160
2025.09.04	08:40:00	3541.436	3543.584	3541.102	3542.108	858	0	160
2025.09.04	08:45:00	3542.121	3542.426	3538.560	3538.998	721	0	160
2025.09.04	08:50:00	3538.991	3539.762	3537.318	3538.532	590	0	160
2025.09.04	08:55:00	3538.632	3541.604	3538.090	3541.242	689	0	160
2025.09.04	09:00:00	3541.204	3544.915	3540.770	3543.437	578	0	160
2025.09.04	09:05:00	3543.422	3543.422	3541.488	3541.750	579	0	160
2025.09.04	09:10:00	3541.706	3544.101	3541.298	3543.816	578	0	160
2025.09.04	09:15:00	3543.803	3544.370	3541.948	3542.653	533	0	160
2025.09.04	09:20:00	3542.682	3542.855	3541.316	3541.959	548	0	160
2025.09.04	09:25:00	3541.872	3542.384	3538.903	3539.382	713	0	160
2025.09.04	09:30:00	3539.337	3540.843	3538.125	3539.428	887	0	160
2025.09.04	09:35:00	3539.474	3540.988	3539.286	3539.985	536	0	160
2025.09.04	09:40:00	3539.937	3540.533	3537.844	3540.269	646	0	160
2025.09.04	09:45:00	3540.207	3541.270	3537.819	3539.476	677	0	160
2025.09.04	09:50:00	3539.432	3539.567	3537.448	3537.847	816	0	160
2025.09.04	09:55:00	3537.859	3539.118	3536.688	3538.673	608	0	160
2025.09.04	10:00:00	3538.681	3541.130	3538.357	3540.383	521	0	160
2025.09.04	10:05:00	3540.419	3547.001	3540.419	3546.498	696	0	160
2025.09.04	10:10:00	3546.534	3546.534	3542.828	3545.248	875	0	160
2025.09.04	10:15:00	3545.256	3545.773	3541.485	3542.061	1113	0	160
2025.09.04	10:20:00	3542.033	3542.137	3539.910	3540.487	801	0	160
2025.09.04	10:25:00	3540.448	3541.098	3538.840	3540.708	726	0	160
2025.09.04	10:30:00	3540.660	3542.111	3540.251	3541.574	552	0	160
2025.09.04	10:35:00	3541.600	3542.159	3541.036	3541.578	443	0	160
2025.09.04	10:40:00	3541.609	3542.213	3539.797	3540.212	550	0	160
2025.09.04	10:45:00	3540.217	3541.037	3539.042	3539.309	569	0	160
2025.09.04	10:50:00	3539.268	3541.765	3538.630	3541.038	617	0	160
2025.09.04	10:55:00	3540.999	3541.779	3540.193	3540.834	505	0	160
2025.09.04	11:00:00	3540.873	3541.381	3537.903	3538.289	920	0	160
2025.09.04	11:05:00	3538.261	3540.044	3536.558	3539.742	808	0	160
2025.09.04	11:10:00	3539.759	3540.370	3537.582	3539.956	766	0	160
2025.09.04	11:15:00	3540.005	3541.068	3538.992	3539.122	585	0	160
2025.09.04	11:20:00	3539.082	3539.499	3536.724	3539.398	754	0	160
2025.09.04	11:25:00	3539.361	3540.660	3539.253	3539.936	519	0	160
2025.09.04	11:30:00	3539.941	3542.017	3539.529	3540.382	688	0	160
2025.09.04	11:35:00	3540.443	3545.275	3539.882	3545.057	714	0	160
2025.09.04	11:40:00	3545.016	3545.501	3543.420	3544.740	802	0	160
2025.09.04	11:45:00	3544.703	3547.358	3544.450	3547.028	975	0	160
2025.09.04	11:50:00	3546.981	3549.837	3545.073	3545.536	1346	0	160
2025.09.04	11:55:00	3545.566	3545.793	3543.119	3545.464	705	0	160
2025.09.04	12:00:00	3545.419	3547.273	3544.709	3546.808	913	0	160
2025.09.04	12:05:00	3546.782	3549.478	3546.175	3548.275	767	0	160
2025.09.04	12:10:00	3548.250	3548.564	3547.250	3548.097	641	0	160
2025.09.04	12:15:00	3548.133	3553.912	3547.322	3547.551	1964	0	160
2025.09.04	12:20:00	3547.523	3549.406	3545.887	3546.216	1456	0	160
2025.09.04	12:25:00	3546.178	3547.239	3543.985	3545.816	1088	0	160
2025.09.04	12:30:00	3545.811	3548.723	3544.277	3545.284	1274	0	160
2025.09.04	12:35:00	3545.242	3545.968	3541.207	3545.601	1775	0	160
2025.09.04	12:40:00	3545.613	3547.906	3543.766	3545.651	1363	0	160
2025.09.04	12:45:00	3545.677	3547.758	3541.989	3546.319	1322	0	160
2025.09.04	12:50:00	3546.320	3547.589	3545.530	3546.281	1085	0	160
2025.09.04	12:55:00	3546.254	3548.340	3545.890	3548.316	929	0	160
2025.09.04	13:00:00	3548.235	3548.314	3541.566	3543.182	1803	0	160
2025.09.04	13:05:00	3543.114	3545.429	3539.710	3544.145	1852	0	160
2025.09.04	13:10:00	3544.182	3547.195	3543.297	3546.237	1293	0	160
2025.09.04	13:15:00	3546.211	3550.247	3544.998	3549.553	1133	0	160
2025.09.04	13:20:00	3549.590	3552.889	3549.590	3552.632	913	0	160
2025.09.04	13:25:00	3552.663	3554.191	3551.939	3552.704	918	0	160
2025.09.04	13:30:00	3552.802	3555.500	3550.645	3554.108	2330	0	160
2025.09.04	13:35:00	3554.072	3558.785	3553.154	3557.947	1947	0	160
2025.09.04	13:40:00	3557.908	3558.272	3549.245	3550.887	1975	0	160
2025.09.04	13:45:00	3550.835	3551.094	3543.814	3545.516	3032	0	160
2025.09.04	13:50:00	3545.474	3548.146	3542.956	3546.011	2556	0	160
2025.09.04	13:55:00	3546.044	3547.712	3544.888	3546.646	1496	0	160
2025.09.04	14:00:00	3546.841	3546.841	3535.042	3536.878	2564	0	160
2025.09.04	14:05:00	3536.976	3542.448	3536.976	3540.808	2392	0	160
2025.09.04	14:10:00	3540.848	3546.291	3539.128	3544.693	1788	0	160
2025.09.04	14:15:00	3544.741	3545.124	3538.301	3538.652	2138	0	160
2025.09.04	14:20:00	3538.681	3540.127	3535.248	3537.735	1938	0	160
2025.09.04	14:25:00	3537.743	3541.902	3537.024	3541.818	1510	0	160
2025.09.04	14:30:00	3541.773	3543.448	3540.064	3541.613	1441	0	160
2025.09.04	14:35:00	3541.575	3544.857	3540.344	3543.800	1448	0	160
2025.09.04	14:40:00	3543.873	3546.488	3543.524	3545.262	1302	0	160
2025.09.04	14:45:00	3545.266	3545.857	3540.762	3541.219	1330	0	160
2025.09.04	14:50:00	3541.183	3544.826	3540.708	3543.571	1197	0	160
2025.09.04	14:55:00	3543.596	3546.129	3543.279	3545.936	889	0	160
2025.09.04	15:00:00	3545.976	3546.909	3543.734	3546.212	1056	0	160
2025.09.04	15:05:00	3546.293	3549.056	3546.196	3548.336	1024	0	160
2025.09.04	15:10:00	3548.292	3548.930	3546.787	3546.877	938	0	160
2025.09.04	15:15:00	3546.871	3548.675	3546.147	3547.553	867	0	160
2025.09.04	15:20:00	3547.576	3548.110	3544.280	3544.321	982	0	160
2025.09.04	15:25:00	3544.406	3545.151	3542.347	3544.191	776	0	160
2025.09.04	15:30:00	3544.154	3547.996	3544.154	3547.049	728	0	160
2025.09.04	15:35:00	3547.081	3548.294	3545.204	3548.219	966	0	160
2025.09.04	15:40:00	3548.247	3550.559	3548.038	3549.992	793	0	160
2025.09.04	15:45:00	3549.984	3551.599	3549.934	3550.649	704	0	160
2025.09.04	15:50:00	3550.644	3552.368	3550.089	3552.155	566	0	160
2025.09.04	15:55:00	3552.122	3553.327	3551.599	3552.829	649	0	160
2025.09.04	16:00:00	3552.838	3554.742	3552.631	3552.631	569	0	160
2025.09.04	16:05:00	3552.728	3553.380	3551.672	3552.753	744	0	160
2025.09.04	16:10:00	3552.768	3554.052	3551.825	3553.879	600	0	160
2025.09.04	16:15:00	3553.850	3554.721	3553.462	3554.134	546	0	160
