<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.23	22:15:00	4126.864	4126.864	4117.464	4122.074	3236	0	160
2025.10.23	22:30:00	4122.080	4122.618	4111.692	4111.693	2077	0	160
2025.10.23	22:45:00	4111.689	4118.398	4111.338	4116.133	2382	0	160
2025.10.23	23:00:00	4116.129	4119.621	4113.662	4115.824	1791	0	160
2025.10.23	23:15:00	4115.825	4115.886	4110.812	4112.031	1754	0	160
2025.10.23	23:30:00	4112.062	4117.307	4105.847	4117.287	2660	0	160
2025.10.23	23:45:00	4117.354	4122.968	4114.918	4121.775	3652	0	160
2025.10.24	00:00:00	4121.800	4132.160	4117.911	4128.553	5140	0	160
2025.10.24	00:15:00	4128.496	4133.226	4125.309	4132.786	3750	0	160
2025.10.24	00:30:00	4132.775	4133.713	4126.074	4127.588	3131	0	160
2025.10.24	00:45:00	4127.605	4133.009	4126.911	4132.560	2679	0	160
2025.10.24	01:00:00	4132.579	4143.074	4127.657	4142.872	7494	0	160
2025.10.24	01:15:00	4142.908	4144.291	4130.951	4136.659	5259	0	160
2025.10.24	01:30:00	4136.659	4137.537	4121.983	4125.757	6426	0	160
2025.10.24	01:45:00	4125.699	4126.635	4112.115	4118.913	7720	0	160
2025.10.24	02:00:00	4118.870	4119.057	4111.571	4114.441	5734	0	160
2025.10.24	02:15:00	4114.362	4117.132	4109.494	4111.774	5153	0	160
2025.10.24	02:30:00	4111.860	4117.312	4110.968	4114.406	4084	0	160
2025.10.24	02:45:00	4114.333	4116.771	4109.408	4109.614	3751	0	160
2025.10.24	03:00:00	4109.710	4117.974	4107.529	4117.827	4412	0	160
2025.10.24	03:15:00	4117.870	4119.793	4111.613	4117.047	3545	0	160
2025.10.24	03:30:00	4117.053	4117.845	4113.977	4117.049	2075	0	160
2025.10.24	03:45:00	4117.068	4123.550	4116.269	4122.380	2753	0	160
2025.10.24	04:00:00	4122.262	4123.344	4115.589	4116.488	2456	0	160
2025.10.24	04:15:00	4116.484	4116.665	4105.000	4106.936	4751	0	160
2025.10.24	04:30:00	4107.032	4107.797	4102.836	4106.594	4284	0	160
2025.10.24	04:45:00	4106.621	4113.789	4106.469	4111.710	3260	0	160
2025.10.24	05:00:00	4111.774	4118.011	4111.350	4115.043	3077	0	160
2025.10.24	05:15:00	4114.999	4117.911	4110.507	4112.686	2625	0	160
2025.10.24	05:30:00	4112.717	4113.571	4104.958	4108.517	4370	0	160
2025.10.24	05:45:00	4108.390	4113.531	4102.901	4104.650	4078	0	160
2025.10.24	06:00:00	4104.612	4104.856	4081.859	4083.455	9717	0	160
2025.10.24	06:15:00	4083.412	4091.234	4081.392	4089.767	8903	0	160
2025.10.24	06:30:00	4089.799	4096.303	4083.524	4093.337	5726	0	160
2025.10.24	06:45:00	4093.396	4097.435	4090.607	4092.215	4010	0	160
2025.10.24	07:00:00	4092.149	4096.016	4090.331	4094.969	4938	0	160
2025.10.24	07:15:00	4094.924	4095.470	4086.542	4088.552	4907	0	160
2025.10.24	07:30:00	4088.528	4091.330	4082.268	4087.046	5477	0	160
2025.10.24	07:45:00	4087.014	4088.167	4069.547	4074.245	9165	0	160
2025.10.24	08:00:00	4074.396	4077.862	4051.886	4054.229	9873	0	160
2025.10.24	08:15:00	4054.271	4057.920	4047.448	4053.722	9127	0	160
2025.10.24	08:30:00	4053.678	4064.098	4050.270	4056.531	6237	0	160
2025.10.24	08:45:00	4056.513	4069.318	4055.720	4065.337	6977	0	160
2025.10.24	09:00:00	4065.246	4072.491	4062.277	4071.485	5291	0	160
2025.10.24	09:15:00	4071.517	4073.394	4068.982	4069.804	3840	0	160
2025.10.24	09:30:00	4069.842	4073.618	4065.080	4069.494	5439	0	160
2025.10.24	09:45:00	4069.467	4072.038	4054.365	4060.753	5344	0	160
2025.10.24	10:00:00	4060.728	4070.902	4059.382	4066.846	4566	0	160
2025.10.24	10:15:00	4066.798	4067.634	4058.424	4059.195	2682	0	160
2025.10.24	10:30:00	4059.163	4063.063	4054.719	4058.371	4341	0	160
2025.10.24	10:45:00	4058.365	4060.517	4053.480	4054.777	4148	0	160
2025.10.24	11:00:00	4054.814	4061.918	4043.978	4058.937	9039	0	160
2025.10.24	11:15:00	4058.899	4061.257	4054.799	4056.615	4160	0	160
2025.10.24	11:30:00	4056.654	4060.333	4054.698	4058.551	3414	0	160
2025.10.24	11:45:00	4058.515	4065.572	4057.837	4061.284	4995	0	160
2025.10.24	12:00:00	4061.371	4065.359	4059.947	4062.190	4833	0	160
2025.10.24	12:15:00	4062.260	4064.452	4059.819	4061.569	5205	0	160
2025.10.24	12:30:00	4061.594	4093.731	4061.041	4083.222	16250	0	160
2025.10.24	12:45:00	4083.184	4084.534	4074.226	4082.059	11387	0	160
2025.10.24	13:00:00	4082.055	4115.750	4079.110	4111.923	15969	0	160
2025.10.24	13:15:00	4111.956	4122.324	4109.542	4114.007	12974	0	160
2025.10.24	13:30:00	4113.962	4120.106	4098.504	4105.508	18000	0	160
2025.10.24	13:45:00	4105.475	4109.942	4097.870	4106.845	14785	0	160
2025.10.24	14:00:00	4106.682	4135.165	4102.186	4132.168	13245	0	160
2025.10.24	14:15:00	4132.125	4134.844	4119.767	4123.688	12585	0	160
2025.10.24	14:30:00	4123.798	4131.584	4121.121	4129.570	9311	0	160
2025.10.24	14:45:00	4129.561	4131.222	4112.139	4117.364	10247	0	160
2025.10.24	15:00:00	4117.339	4123.349	4114.808	4118.844	7918	0	160
2025.10.24	15:15:00	4118.800	4128.948	4113.214	4125.671	6863	0	160
2025.10.24	15:30:00	4125.644	4130.485	4123.454	4126.889	5572	0	160
2025.10.24	15:45:00	4126.851	4131.922	4120.819	4130.347	8213	0	160
2025.10.24	16:00:00	4130.413	4136.642	4127.166	4133.080	6313	0	160
2025.10.24	16:15:00	4133.099	4138.622	4130.091	4136.498	5519	0	160
2025.10.24	16:30:00	4136.455	4137.118	4121.668	4130.844	5710	0	160
2025.10.24	16:45:00	4130.748	4133.298	4126.001	4129.162	4916	0	160
2025.10.24	17:00:00	4129.208	4134.371	4125.826	4126.261	4679	0	160
2025.10.24	17:15:00	4126.208	4127.474	4120.253	4120.968	6674	0	160
2025.10.24	17:30:00	4121.013	4124.056	4111.444	4112.025	6138	0	160
2025.10.24	17:45:00	4112.076	4116.877	4105.648	4107.534	6263	0	160
2025.10.24	18:00:00	4107.585	4109.511	4101.827	4104.476	6497	0	160
2025.10.24	18:15:00	4104.462	4110.824	4101.938	4105.971	5487	0	160
2025.10.24	18:30:00	4105.950	4113.625	4104.024	4107.009	4719	0	160
2025.10.24	18:45:00	4107.049	4111.402	4105.456	4110.312	3713	0	160
2025.10.24	19:00:00	4110.278	4117.399	4109.855	4114.574	3747	0	160
2025.10.24	19:15:00	4114.599	4116.959	4110.772	4113.051	3354	0	160
2025.10.24	19:30:00	4113.021	4113.829	4108.680	4109.404	3272	0	160
2025.10.24	19:45:00	4109.387	4109.665	4102.200	4103.999	5135	0	160
2025.10.24	20:00:00	4104.036	4104.265	4096.254	4100.239	3002	0	160
2025.10.24	20:15:00	4100.263	4102.249	4098.012	4100.053	1919	0	160
2025.10.24	20:30:00	4100.080	4109.780	4099.624	4108.788	2378	0	160
2025.10.24	20:45:00	4108.851	4114.079	4107.299	4113.082	2450	0	160
2025.10.26	22:00:00	4083.575	4107.677	4074.153	4105.015	7288	0	160
2025.10.26	22:15:00	4105.011	4109.217	4091.485	4091.922	5891	0	160
2025.10.26	22:30:00	4091.837	4100.634	4080.163	4080.480	7236	0	160
2025.10.26	22:45:00	4080.526	4085.015	4071.727	4081.737	7306	0	160
2025.10.26	23:00:00	4081.764	4088.452	4078.746	4082.654	6099	0	160
2025.10.26	23:15:00	4082.691	4086.857	4073.424	4074.852	4344	0	160
2025.10.26	23:30:00	4074.952	4080.525	4064.200	4067.491	5815	0	160
2025.10.26	23:45:00	4067.487	4071.325	4061.912	4064.458	6135	0	160
2025.10.27	00:00:00	4064.532	4072.680	4058.108	4069.451	7179	0	160
2025.10.27	00:15:00	4069.368	4071.801	4062.253	4067.685	5086	0	160
2025.10.27	00:30:00	4067.624	4076.978	4067.285	4074.947	4207	0	160
2025.10.27	00:45:00	4074.947	4084.192	4074.280	4081.329	4787	0	160
2025.10.27	01:00:00	4081.368	4096.202	4074.984	4090.255	11802	0	160
2025.10.27	01:15:00	4090.302	4097.810	4088.862	4093.396	5684	0	160
2025.10.27	01:30:00	4093.299	4093.911	4081.285	4088.094	7689	0	160
2025.10.27	01:45:00	4088.069	4090.618	4081.258	4081.775	5437	0	160
2025.10.27	02:00:00	4081.709	4082.158	4071.464	4078.737	6066	0	160
2025.10.27	02:15:00	4078.697	4081.400	4071.115	4073.056	4330	0	160
2025.10.27	02:30:00	4073.104	4079.479	4071.893	4078.011	4542	0	160
2025.10.27	02:45:00	4078.054	4078.054	4070.097	4071.586	3834	0	160
2025.10.27	03:00:00	4071.558	4076.852	4065.319	4075.501	4162	0	160
2025.10.27	03:15:00	4075.516	4079.501	4070.180	4077.285	3864	0	160
2025.10.27	03:30:00	4077.349	4081.909	4075.211	4080.305	3353	0	160
2025.10.27	03:45:00	4080.259	4080.521	4068.639	4069.562	2870	0	160
2025.10.27	04:00:00	4069.523	4069.523	4053.805	4057.507	6199	0	160
2025.10.27	04:15:00	4057.561	4065.350	4054.451	4062.628	4065	0	160
2025.10.27	04:30:00	4062.640	4064.963	4058.071	4060.704	3820	0	160
2025.10.27	04:45:00	4060.734	4071.856	4060.041	4068.752	3626	0	160
2025.10.27	05:00:00	4068.828	4074.981	4068.521	4073.635	2676	0	160
2025.10.27	05:15:00	4073.547	4084.540	4073.093	4081.904	3113	0	160
2025.10.27	05:30:00	4081.869	4083.924	4077.896	4079.872	4850	0	160
2025.10.27	05:45:00	4079.897	4083.787	4076.510	4079.552	4283	0	160
2025.10.27	06:00:00	4079.522	4084.782	4077.372	4079.706	5429	0	160
2025.10.27	06:15:00	4079.736	4084.271	4078.306	4082.055	4384	0	160
2025.10.27	06:30:00	4082.092	4083.572	4078.919	4079.870	3270	0	160
2025.10.27	06:45:00	4079.936	4082.928	4073.829	4078.263	4378	0	160
2025.10.27	07:00:00	4078.287	4080.028	4070.017	4071.654	4133	0	160
2025.10.27	07:15:00	4071.640	4074.497	4065.925	4068.334	3968	0	160
2025.10.27	07:30:00	4068.376	4071.591	4066.597	4070.550	3096	0	160
2025.10.27	07:45:00	4070.542	4070.919	4064.017	4068.619	3778	0	160
2025.10.27	08:00:00	4068.588	4068.588	4063.421	4066.647	5402	0	160
2025.10.27	08:15:00	4066.594	4070.534	4056.000	4058.502	5708	0	160
2025.10.27	08:30:00	4058.567	4062.424	4058.294	4058.961	4530	0	160
2025.10.27	08:45:00	4058.919	4061.568	4023.351	4043.324	12497	0	160
2025.10.27	09:00:00	4043.408	4050.309	4030.078	4036.536	10230	0	160
2025.10.27	09:15:00	4036.429	4043.086	4033.767	4037.491	7285	0	160
2025.10.27	09:30:00	4037.431	4049.814	4036.598	4042.883	7165	0	160
2025.10.27	09:45:00	4042.927	4048.097	4038.833	4039.737	6402	0	160
2025.10.27	10:00:00	4039.716	4047.861	4037.209	4043.518	5435	0	160
2025.10.27	10:15:00	4043.514	4045.255	4034.890	4036.109	5159	0	160
2025.10.27	10:30:00	4036.162	4045.770	4028.795	4041.511	6196	0	160
2025.10.27	10:45:00	4041.541	4042.580	4035.246	4037.364	3898	0	160
2025.10.27	11:00:00	4037.407	4041.448	4020.958	4030.469	8082	0	160
2025.10.27	11:15:00	4030.429	4032.719	4027.920	4030.249	5394	0	160
2025.10.27	11:30:00	4030.321	4031.076	4015.396	4020.660	8327	0	160
2025.10.27	11:45:00	4020.615	4031.991	4019.501	4023.923	6762	0	160
2025.10.27	12:00:00	4023.966	4038.162	4022.293	4032.588	8823	0	160
2025.10.27	12:15:00	4032.614	4041.802	4032.130	4034.646	7073	0	160
2025.10.27	12:30:00	4034.693	4037.920	4030.147	4034.908	5283	0	160
2025.10.27	12:45:00	4034.937	4046.553	4034.617	4045.514	6511	0	160
2025.10.27	13:00:00	4045.564	4050.275	4038.860	4039.582	8290	0	160
2025.10.27	13:15:00	4039.557	4043.937	4031.521	4033.954	6810	0	160
2025.10.27	13:30:00	4033.927	4039.184	4017.884	4025.376	18369	0	160
2025.10.27	13:45:00	4025.334	4027.268	4013.181	4021.994	15572	0	160
2025.10.27	14:00:00	4021.956	4023.383	4000.043	4004.808	19570	0	160
2025.10.27	14:15:00	4004.709	4007.653	3986.725	3998.757	20035	0	160
2025.10.27	14:30:00	3998.850	4000.055	3982.877	3994.470	15535	0	160
2025.10.27	14:45:00	3994.517	3999.384	3983.898	3987.910	13762	0	160
2025.10.27	15:00:00	3987.954	3988.247	3971.348	3978.738	16626	0	160
2025.10.27	15:15:00	3978.787	3988.217	3975.686	3986.721	10673	0	160
2025.10.27	15:30:00	3986.758	3993.532	3979.345	3981.528	9911	0	160
2025.10.27	15:45:00	3981.554	3990.463	3981.139	3989.930	7181	0	160
2025.10.27	16:00:00	3990.039	3994.973	3986.489	3993.623	6228	0	160
2025.10.27	16:15:00	3993.667	3998.180	3987.103	3987.103	5357	0	160
2025.10.27	16:30:00	3987.149	3995.230	3983.978	3993.554	5426	0	160
2025.10.27	16:45:00	3993.547	4000.444	3991.859	3999.159	5354	0	160
2025.10.27	17:00:00	3999.255	4004.163	3997.357	3998.676	5094	0	160
2025.10.27	17:15:00	3998.713	4006.202	3990.771	4005.361	7068	0	160
2025.10.27	17:30:00	4005.311	4007.134	3998.967	4002.562	5359	0	160
2025.10.27	17:45:00	4002.553	4008.853	4002.506	4006.513	3745	0	160
2025.10.27	18:00:00	4006.466	4010.147	4002.715	4009.556	4192	0	160
2025.10.27	18:15:00	4009.466	4010.050	4005.726	4008.264	3836	0	160
2025.10.27	18:30:00	4008.263	4009.610	4000.910	4003.541	4603	0	160
2025.10.27	18:45:00	4003.587	4008.272	3997.793	3999.308	5216	0	160
2025.10.27	19:00:00	3999.338	4005.704	3995.398	4001.239	5911	0	160
2025.10.27	19:15:00	4000.988	4003.115	3988.859	3989.264	5722	0	160
2025.10.27	19:30:00	3989.311	3992.491	3987.035	3987.983	5787	0	160
2025.10.27	19:45:00	3988.008	3991.700	3985.575	3990.129	5258	0	160
2025.10.27	20:00:00	3990.176	3993.916	3987.373	3992.714	3965	0	160
2025.10.27	20:15:00	3992.677	4000.309	3992.677	3999.909	2321	0	160
2025.10.27	20:30:00	3999.954	4000.153	3987.258	3987.708	3282	0	160
2025.10.27	20:45:00	3987.756	3987.975	3979.110	3982.549	3509	0	160
2025.10.27	22:00:00	3986.884	3996.476	3983.714	3985.530	4315	0	160
2025.10.27	22:15:00	3985.535	3994.545	3984.267	3992.250	2755	0	160
2025.10.27	22:30:00	3992.250	3994.229	3988.580	3992.185	1716	0	160
2025.10.27	22:45:00	3992.217	3992.658	3988.355	3989.898	1742	0	160
2025.10.27	23:00:00	3989.895	3991.694	3982.880	3982.952	3200	0	160
2025.10.27	23:15:00	3982.977	3995.347	3982.948	3995.347	2717	0	160
2025.10.27	23:30:00	3995.337	4004.562	3994.924	4000.559	3648	0	160
2025.10.27	23:45:00	4000.578	4001.420	3994.044	3998.476	3473	0	160
2025.10.28	00:00:00	3998.379	3998.906	3985.345	3986.334	4399	0	160
2025.10.28	00:15:00	3986.412	3988.809	3973.043	3984.516	5506	0	160
2025.10.28	00:30:00	3984.470	4001.073	3983.461	3999.623	4839	0	160
2025.10.28	00:45:00	3999.597	4009.746	3996.793	4006.746	4611	0	160
2025.10.28	01:00:00	4006.712	4019.217	4004.355	4017.821	8401	0	160
2025.10.28	01:15:00	4017.920	4019.767	4009.386	4009.740	5530	0	160
2025.10.28	01:30:00	4009.780	4012.672	4004.542	4010.356	5803	0	160
2025.10.28	01:45:00	4010.404	4015.562	4010.008	4011.010	4533	0	160
2025.10.28	02:00:00	4011.095	4013.993	4004.474	4005.344	5355	0	160
2025.10.28	02:15:00	4005.308	4005.826	3997.087	4000.614	4162	0	160
2025.10.28	02:30:00	4000.651	4001.999	3986.075	3994.462	7110	0	160
2025.10.28	02:45:00	3994.408	3994.569	3980.663	3983.882	7651	0	160
2025.10.28	03:00:00	3983.838	3989.582	3983.088	3989.247	5029	0	160
2025.10.28	03:15:00	3989.319	3994.414	3986.761	3990.437	3611	0	160
2025.10.28	03:30:00	3990.398	3991.060	3985.031	3986.855	2925	0	160
2025.10.28	03:45:00	3986.830	3993.651	3986.830	3992.900	2258	0	160
2025.10.28	04:00:00	3992.884	3994.255	3985.573	3987.644	3474	0	160
2025.10.28	04:15:00	3987.558	3988.324	3963.645	3971.407	7714	0	160
2025.10.28	04:30:00	3971.428	3980.414	3967.043	3976.982	6222	0	160
2025.10.28	04:45:00	3976.986	3978.469	3971.034	3973.680	4532	0	160
2025.10.28	05:00:00	3973.682	3979.305	3970.462	3976.903	4517	0	160
2025.10.28	05:15:00	3976.940	3980.217	3968.787	3975.392	4500	0	160
2025.10.28	05:30:00	3975.456	3976.097	3958.982	3960.490	9613	0	160
2025.10.28	05:45:00	3960.554	3968.062	3960.014	3966.469	5863	0	160
2025.10.28	06:00:00	3966.492	3968.627	3953.295	3955.771	6739	0	160
2025.10.28	06:15:00	3955.736	3959.603	3951.404	3952.870	4807	0	160
2025.10.28	06:30:00	3952.844	3957.366	3943.521	3943.638	7031	0	160
2025.10.28	06:45:00	3943.651	3946.823	3938.400	3942.594	7240	0	160
2025.10.28	07:00:00	3942.620	3948.559	3936.267	3946.592	7127	0	160
2025.10.28	07:15:00	3946.556	3947.670	3930.479	3931.085	8655	0	160
2025.10.28	07:30:00	3931.114	3934.169	3921.754	3931.026	7128	0	160
2025.10.28	07:45:00	3930.979	3936.227	3927.912	3932.430	6251	0	160
2025.10.28	08:00:00	3932.477	3935.894	3921.823	3921.823	8572	0	160
2025.10.28	08:15:00	3921.822	3924.411	3910.771	3914.776	10618	0	160
2025.10.28	08:30:00	3914.733	3916.813	3900.606	3905.517	9831	0	160
2025.10.28	08:45:00	3905.614	3909.993	3896.501	3897.412	8719	0	160
2025.10.28	09:00:00	3897.452	3904.296	3886.535	3897.243	12201	0	160
2025.10.28	09:15:00	3897.269	3907.977	3895.251	3904.804	8938	0	160
2025.10.28	09:30:00	3904.686	3911.022	3899.093	3909.864	5698	0	160
2025.10.28	09:45:00	3909.891	3910.645	3897.608	3904.714	5868	0	160
2025.10.28	10:00:00	3904.702	3909.254	3901.132	3902.014	5226	0	160
2025.10.28	10:15:00	3902.058	3909.134	3899.954	3905.336	4887	0	160
2025.10.28	10:30:00	3905.302	3922.853	3904.689	3915.699	7526	0	160
2025.10.28	10:45:00	3915.727	3930.741	3915.038	3926.405	7261	0	160
2025.10.28	11:00:00	3926.519	3927.002	3912.071	3916.170	7059	0	160
2025.10.28	11:15:00	3916.195	3920.556	3910.787	3918.030	6208	0	160
2025.10.28	11:30:00	3918.026	3928.663	3917.563	3927.779	5834	0	160
2025.10.28	11:45:00	3927.749	3929.977	3921.739	3923.293	4482	0	160
2025.10.28	12:00:00	3923.248	3928.877	3921.894	3926.271	5061	0	160
2025.10.28	12:15:00	3926.295	3929.875	3921.793	3921.919	6204	0	160
2025.10.28	12:30:00	3921.892	3926.168	3915.798	3916.353	6971	0	160
2025.10.28	12:45:00	3916.326	3916.671	3905.537	3912.871	6601	0	160
2025.10.28	13:00:00	3912.946	3929.170	3912.412	3922.879	10063	0	160
2025.10.28	13:15:00	3922.959	3933.776	3922.622	3932.493	7655	0	160
2025.10.28	13:30:00	3932.395	3933.388	3914.814	3922.744	15502	0	160
2025.10.28	13:45:00	3922.792	3940.445	3919.665	3938.881	9936	0	160
2025.10.28	14:00:00	3938.934	3944.808	3934.699	3939.054	8811	0	160
2025.10.28	14:15:00	3939.076	3950.181	3938.227	3949.764	8186	0	160
2025.10.28	14:30:00	3949.795	3950.341	3939.550	3945.919	7439	0	160
2025.10.28	14:45:00	3945.987	3953.977	3942.444	3949.702	6457	0	160
2025.10.28	15:00:00	3949.678	3960.041	3947.110	3959.055	8277	0	160
2025.10.28	15:15:00	3959.072	3960.504	3956.453	3958.508	5645	0	160
2025.10.28	15:30:00	3958.402	3964.713	3957.389	3963.406	4845	0	160
2025.10.28	15:45:00	3963.399	3969.611	3963.235	3964.813	4527	0	160
2025.10.28	16:00:00	3964.724	3965.409	3954.595	3963.412	7130	0	160
2025.10.28	16:15:00	3963.449	3965.000	3960.745	3963.264	4575	0	160
2025.10.28	16:30:00	3963.224	3964.813	3951.101	3955.524	10716	0	160
2025.10.28	16:45:00	3955.482	3959.742	3952.705	3958.538	5218	0	160
2025.10.28	17:00:00	3958.469	3970.017	3956.518	3969.567	5333	0	160
2025.10.28	17:15:00	3969.603	3970.422	3964.209	3967.290	4765	0	160
2025.10.28	17:30:00	3967.335	3969.272	3961.349	3964.001	5143	0	160
2025.10.28	17:45:00	3963.925	3965.292	3955.104	3962.456	5737	0	160
2025.10.28	18:00:00	3962.423	3964.096	3955.225	3959.580	4474	0	160
2025.10.28	18:15:00	3959.545	3960.698	3952.686	3954.860	3178	0	160
2025.10.28	18:30:00	3954.811	3955.312	3945.144	3952.005	6680	0	160
2025.10.28	18:45:00	3951.961	3957.493	3949.451	3956.612	4153	0	160
2025.10.28	19:00:00	3956.638	3958.706	3950.906	3953.426	5526	0	160
2025.10.28	19:15:00	3953.482	3958.907	3951.822	3955.631	4355	0	160
2025.10.28	19:30:00	3955.597	3957.558	3950.760	3956.314	4035	0	160
2025.10.28	19:45:00	3956.308	3962.858	3954.982	3960.116	5062	0	160
2025.10.28	20:00:00	3960.164	3960.968	3951.719	3954.160	2777	0	160
2025.10.28	20:15:00	3954.171	3957.535	3949.228	3951.057	2482	0	160
2025.10.28	20:30:00	3951.100	3956.265	3951.100	3955.069	2384	0	160
2025.10.28	20:45:00	3955.077	3955.404	3949.968	3952.221	1923	0	160
2025.10.28	22:00:00	3957.342	3961.198	3915.990	3936.834	7833	0	160
2025.10.28	22:15:00	3936.867	3950.225	3927.223	3946.383	7168	0	160
2025.10.28	22:30:00	3946.429	3947.728	3939.437	3943.447	3676	0	160
2025.10.28	22:45:00	3943.418	3943.418	3933.944	3934.029	4918	0	160
2025.10.28	23:00:00	3934.044	3949.111	3933.965	3947.478	4527	0	160
2025.10.28	23:15:00	3947.383	3954.048	3946.867	3950.874	2387	0	160
2025.10.28	23:30:00	3950.865	3959.727	3947.271	3959.727	3158	0	160
2025.10.28	23:45:00	3959.689	3967.841	3954.825	3964.818	5317	0	160
2025.10.29	00:00:00	3964.838	3969.000	3959.161	3961.931	6400	0	160
2025.10.29	00:15:00	3961.974	3972.178	3959.534	3970.910	3997	0	160
2025.10.29	00:30:00	3970.921	3982.250	3966.759	3981.676	5280	0	160
2025.10.29	00:45:00	3981.630	3982.234	3972.446	3975.301	4868	0	160
2025.10.29	01:00:00	3975.258	3979.730	3968.748	3977.114	8411	0	160
2025.10.29	01:15:00	3977.151	3979.168	3972.356	3973.064	4962	0	160
2025.10.29	01:30:00	3973.105	3974.545	3966.152	3967.489	6177	0	160
2025.10.29	01:45:00	3967.464	3977.168	3967.008	3973.798	4439	0	160
2025.10.29	02:00:00	3973.775	3974.537	3965.345	3966.568	4122	0	160
2025.10.29	02:15:00	3966.466	3970.118	3962.109	3963.460	4370	0	160
2025.10.29	02:30:00	3963.439	3964.795	3944.199	3954.104	8965	0	160
2025.10.29	02:45:00	3954.121	3961.634	3951.408	3961.181	4654	0	160
2025.10.29	03:00:00	3961.270	3964.133	3958.780	3959.084	3994	0	160
2025.10.29	03:15:00	3959.119	3970.412	3958.379	3964.798	5027	0	160
2025.10.29	03:30:00	3964.701	3972.238	3962.885	3969.795	3546	0	160
2025.10.29	03:45:00	3969.867	3970.674	3962.403	3963.360	2769	0	160
2025.10.29	04:00:00	3963.373	3964.926	3955.649	3956.053	3694	0	160
2025.10.29	04:15:00	3956.097	3961.916	3951.163	3953.523	4530	0	160
2025.10.29	04:30:00	3953.491	3960.156	3952.334	3959.002	3346	0	160
2025.10.29	04:45:00	3959.004	3959.411	3951.549	3952.027	2820	0	160
2025.10.29	05:00:00	3952.044	3963.229	3950.749	3955.545	5072	0	160
2025.10.29	05:15:00	3955.585	3960.638	3953.405	3957.718	3742	0	160
2025.10.29	05:30:00	3957.750	3966.401	3954.059	3964.939	4969	0	160
2025.10.29	05:45:00	3964.858	3965.600	3957.832	3962.559	4338	0	160
2025.10.29	06:00:00	3962.620	3970.616	3959.849	3968.594	4771	0	160
2025.10.29	06:15:00	3968.662	3974.010	3966.084	3970.660	3986	0	160
2025.10.29	06:30:00	3970.646	3981.666	3970.339	3980.873	4367	0	160
2025.10.29	06:45:00	3980.905	3984.966	3974.554	3978.310	4514	0	160
2025.10.29	07:00:00	3978.332	3996.822	3974.965	3994.991	7005	0	160
2025.10.29	07:15:00	3994.945	3998.593	3993.352	3996.426	5094	0	160
2025.10.29	07:30:00	3996.466	3997.491	3989.801	3995.030	4457	0	160
2025.10.29	07:45:00	3995.004	4001.586	3991.348	4001.329	3515	0	160
2025.10.29	08:00:00	4001.294	4009.933	4000.436	4007.149	5651	0	160
2025.10.29	08:15:00	4007.111	4011.374	4003.493	4010.075	4569	0	160
2025.10.29	08:30:00	4010.105	4013.901	4007.085	4010.981	4635	0	160
2025.10.29	08:45:00	4010.902	4018.454	4009.777	4016.617	4355	0	160
2025.10.29	09:00:00	4016.592	4021.930	4015.081	4016.354	4722	0	160
2025.10.29	09:15:00	4016.470	4020.009	4013.389	4017.147	4371	0	160
2025.10.29	09:30:00	4017.245	4020.661	4015.568	4019.302	4090	0	160
2025.10.29	09:45:00	4019.353	4029.650	4019.201	4024.056	5665	0	160
2025.10.29	10:00:00	4024.126	4026.164	4017.185	4022.378	5442	0	160
2025.10.29	10:15:00	4022.406	4029.628	4021.397	4024.583	4549	0	160
2025.10.29	10:30:00	4024.538	4029.216	4020.959	4026.146	4427	0	160
2025.10.29	10:45:00	4026.098	4029.706	4022.585	4023.366	3251	0	160
2025.10.29	11:00:00	4023.415	4028.678	4022.025	4022.251	3305	0	160
2025.10.29	11:15:00	4022.245	4025.476	4018.004	4018.380	5726	0	160
2025.10.29	11:30:00	4018.424	4020.913	4014.589	4018.019	5009	0	160
2025.10.29	11:45:00	4017.977	4019.411	4013.390	4016.693	5472	0	160
2025.10.29	12:00:00	4016.722	4029.204	4013.595	4028.328	6124	0	160
2025.10.29	12:15:00	4028.304	4030.262	4022.822	4026.240	6418	0	160
2025.10.29	12:30:00	4026.206	4028.635	4021.707	4026.054	3806	0	160
2025.10.29	12:45:00	4026.110	4028.057	4023.009	4025.390	4603	0	160
2025.10.29	13:00:00	4025.357	4025.491	4009.851	4012.500	8941	0	160
2025.10.29	13:15:00	4012.529	4019.891	4012.529	4018.695	4643	0	160
2025.10.29	13:30:00	4018.671	4019.527	4002.471	4007.087	11704	0	160
2025.10.29	13:45:00	4006.930	4013.952	4002.530	4012.287	7054	0	160
2025.10.29	14:00:00	4012.253	4022.445	4011.683	4017.080	6672	0	160
2025.10.29	14:15:00	4017.114	4019.985	4014.197	4016.706	6182	0	160
2025.10.29	14:30:00	4016.728	4021.124	4009.219	4010.275	5788	0	160
2025.10.29	14:45:00	4010.296	4015.160	4007.362	4008.574	5566	0	160
2025.10.29	15:00:00	4008.543	4012.122	4004.547	4009.576	6598	0	160
2025.10.29	15:15:00	4009.531	4010.187	4001.883	4006.485	7013	0	160
2025.10.29	15:30:00	4006.449	4008.908	4002.910	4004.109	4476	0	160
2025.10.29	15:45:00	4004.087	4004.087	3989.229	3992.986	7971	0	160
2025.10.29	16:00:00	3993.009	3999.638	3991.353	3997.210	4694	0	160
